COD.PROD;PRODUCTO;TOTAL;;0
3173;FECULA MAIZENA ESTUCHE -          X200GR;1142;0,000812291503993497;0,771503246359982
13764;DETERGENTE ROPA F.ALA-CAMELLO-314-X120CC;1139;0,000810157638396317;0,772313403998378
15029;EDULCORANTE SI-DIET LIQUIDO       X200CC;1134;0,000806601195734349;0,773120005194113
9762;FIDEO LUCCHETTI TALLARIN-30897-   X500GR;1131;0,000804467330137168;0,77392447252425
24005;HARINA BONANZA LEUDANTE -           X1KG;1128;0,000802333464539987;0,77472680598879
29216;CALDO WILDE VERDURA      -26206-    X2UN;1128;0,000802333464539987;0,77552913945333
3046;BURGOL LA ESPAÐOLA                X500GR;1127;0,000801622176007593;0,776330761629337
77126;JUGO YAP PERA SOBRE -              X35GR;1126;0,0008009108874752;0,777131672516812
6003;SARDINA ACEITE GOMEZ DA COSTA     X125GR;1120;0,000796643156280838;0,777928315673093
77904;JUGO INCA LIGHT NARAN/MANGO-100912-X10GR;1118;0,000795220579216051;0,778723536252309
4075;TE LA VIRGINIA BOLDO SAQ. -31012-  X25UN;1103;0,000784551251230147;0,77950808750354
25205;mayonesa super ri-k doy pack-9426-x250cc;1100;0,000782417385632966;0,780290504889173
20192;JABON TOC.PLUSBELLE CERAM.C/ACEITE-X140G;1093;0,000777438365906211;0,781067943255079
77917;JUGO INCA LIGHT DURAZNO-100905-    X10GR;1092;0,000776727077373817;0,781844670332453
28031;DULCE LECHE FRANZ -1010002-       X250GR;1088;0,000773881923244243;0,782618552255697
4085;YERBA LA TRANQUERA SAQUITO-577-    X50UN;1070;0,000761078729661158;0,783379630985358
4050;CAFE LA VIRGINIA MOLIDO SAQUITO-   X20UN;1065;0,00075752228699919;0,784137153272357
13065;DETERGENTE ALA PODER NATUR.-236015-X750C;1058;0,000752543267272435;0,78488969653963
77644;jugo ades fruta tropical t.b-135992-x1lt;1056;0,000751120690207647;0,785640817229837
90219;YOGUR RAMOLAC ENT.PO.VAINILLA     X125GR;1055;0,000750409401675254;0,786391226631513
3010;POLENTA MAGICA-17190-             X500GR;1052;0,000748275536078073;0,787139502167591
77250;JUGO INCA LIGHT LIMON SOBRE        X10GR;1045;0,000743296516351318;0,787882798683942
20482;JABON POLVO ALA MAT. C/VIV.CEL.MUL.X400G;1044;0,000742585227818924;0,788625383911761
29029;CALDO MAGGI VERDURA-12179082-      X12UN;1044;0,000742585227818924;0,78936796913958
32043;LECHE POLVO NIDO+NUTRICION LATA - X800GR;1038;0,000738317496624562;0,790106286636204
50079;ESPIRAL RAID - 407-                X12UN;1036;0,000736894919559775;0,790843181555764
16018;FLAN EXQUISITA VAINILLA       -    X60GR;1036;0,000736894919559775;0,791580076475324
41491;ACOND.PANTENE LISO EXTR.SACHET     X10ML;1036;0,000736894919559775;0,792316971394883
18156;LAMPARA PHILIPS HALOGENA ECOCLAS.53W-XUN;1031;0,000733338476897807;0,793050309871781
17272;TOALLA LADYSOFT ULTR.U.SUAV.C/ALAS  X8UN;1026;0,000729782034235839;0,793780091906017
50029;ESPIRAL RAID COUNTRY FRESH -441-   X12UN;1021;0,000726225591573871;0,794506317497591
17415;PAPEL HIG.HIGIENOL EXPORT 30M-1463- X4UN;1019;0,000724803014509084;0,7952311205121
11094;TOMATE TRITURADO LA RIOJANITA BOT.  X1KG;1008;0,000716978840652754;0,795948099352753
7972;JUGO YAP MANZANA SOBRE -           X35GR;1003;0,000713422397990786;0,796661521750744
1023;GALLETA TRIO PEPAS       -0108-   X200GR;991;0,000704886935602063;0,797366408686346
14002;POMADA COBRA NEGRA                 X32GR;985;0,000700619204407701;0,798067027890753
11368;EXTRACTO TOMATE OTITO             X150GR;974;0,000692795030551372;0,798759822921305
20149;JABON POLVO ACE NAT.AL/MA.REG-9308-X400G;960;0,000682836991097861;0,799442659912403
7725;jugo tang nar/banana/frut.-918488- x25gr;959;0,000682125702565468;0,800124785614968
27561;LANA ACERO DEA ROLLITO    -701001- X45GR;959;0,000682125702565468;0,800806911317533
32111;LECHE SANCOR BEBE 1-0 A 6 M-3795- X250CC;954;0,0006785692599035;0,801485480577437
28033;DULCE LECHE GRANJA DE ORO FAMILIAR-X400G;953;0,000677857971371106;0,802163338548808
28022;MERMELADA DULCOR DURAZNO POTE    -X500GR;951;0,000676435394306319;0,802839773943114
7516;JUGO INCA LIGHT NAR/DURAZ-100906-  X10GR;948;0,000674301528709138;0,803514075471824
27023;ESPONJA ACERO INOX.DEA              X1UN;941;0,000669322508982383;0,804183397980806
9268;FIDEO FAVORITA SPAGHETTI-17164-   X500GR;940;0,000668611220449989;0,804852009201256
95021;TAPA P/PASCUALINA LA TUCUMANITA     X2UN;939;0,000667899931917596;0,805519909133174
25255;MOSTAZA DANICA ORIG.SACHET -196-   X60GR;939;0,000667899931917596;0,806187809065091
4037;YERBA AMANDA                      X250GR;935;0,000665054777788021;0,806852863842879
90547;YOGUR MANFREY-60306-BEB.VAINILLA    X1KG;934;0,000664343489255628;0,807517207332135
13331;DETERGENTE ALA GLICERINA -236011- X750CC;929;0,00066078704659366;0,808177994378728
97264;PAN VIENA ALBERTUS MERCOFRUT -      X6UN;928;0,000660075758061266;0,80883807013679
90492;FLAN SERENITO-432-VAINILLA      2X105GR;927;0,000659364469528872;0,809497434606319
11180;SALSA CICA PIZZA-206505-         X340GR;921;0,000655096738334511;0,810152531344653
28484;DULCE LECHE MANFREY-40104-        X400GR;913;0,000649406430075362;0,810801937774728
4640;te taragui saquito   -100035-      x25un;913;0,000649406430075362;0,811451344204804
29107;caldo knorr gallina rec.colec-0869- x2un;912;0,000648695141542968;0,812100039346347
7908;JUGO ZUKO JIRAFA NARANJA SOBRE-  X22.5GR;896;0,00063731452502467;0,812737353871371
90138;YOGUR YOGURIS.-957-CREMIX FRUT.  4X120GR;888;0,000631624216765522;0,813368978088137
7964;JUGO YAP NARANJA-BANANA SOBRE-     X35GR;887;0,000630912928233128;0,81399989101637
20212;JABON TOC.PLUSBELLE CREM.C/ACEITE-X140GR;882;0,00062735648557116;0,814627247501941
6373;CABALLA ACEITE PUGLISI            X380GR;882;0,00062735648557116;0,815254603987512
90029;YOGUR RAMOLAC ENT.SACH.VAINILLA-X1000GR;881;0,000626645197038766;0,815881249184551
31202;TALCO REXONA EFFICIENT POLVO-4725-X100GR;879;0,000625222619973979;0,816506471804525
92166;HAMBURGUESA PALADINI -23069-        X2UN;875;0,000622377465844405;0,81712884927037
27024;ESPONJA DORADA DEA                  X1UN;874;0,000621666177312011;0,817750515447682
20534;JABON TOC.REXONA-30532-NUT/FRESH  X125GR;869;0,000618109734650043;0,818368625182332
20236;jabon toc.lux refrescate -934226- x125gr;866;0,000615975869052862;0,818984601051384
18158;LAMPARA SOL DE NOCHE HALOG.70W       XUN;863;0,000613842003455682;0,81959844305484
20533;JABON TOC.REXONA-30512-MTA/FRESH  X125GR;858;0,000610285560793713;0,820208728615634
9026;FIDEO LA PROVIDENCIA DEDALITO -   X500GR;856;0,000608862983728926;0,820817591599363
7969;JUGO YAP DURAZNO SOBRE -           X35GR;855;0,000608151695196533;0,821425743294559
20179;JABON POLVO SKIP INTEL.PERF.R-229-X400GR;854;0,000607440406664139;0,822033183701223
20532;JABON TOC.REXONA-30511-SENS/FRESH X125GR;853;0,000606729118131745;0,822639912819355
20144;JABON TOC.POLYANA CHARME -11204 - X125GR;850;0,000604595252534565;0,82324450807189
20162;JABON TOC.POLYANA BOUQUET-11205-  X125GR;849;0,000603883964002171;0,823848392035892
13417;LIMP.LIQ.JARDIN ANTIB.ARPEGE CREM-X900C;847;0,000602461386937384;0,824450853422829
93101;MORTADELA BOLOGÐA CAÐON LARIO  -3-   XKG;847;0,000602319129230905;0,82505317255206
9278;FIDEO LA PROVIDENCIA MUNICION -   X500GR;843;0,000599616232807809;0,825652788784868
78058;JUGO INCA BC LIMON SOBRE           X30GR;842;0,000598904944275416;0,826251693729143
17026;PAÐAL HUGGIES CLASSIC XG -97442-    X8UN;841;0,000598193655743022;0,826849887384886
29088;CALDO KNORR VERDURA REC.COLEC-0826- X2UN;840;0,000597482367210629;0,827447369752097
91237;QUESO TYBO RAMOLAC-002-              XKG;838;0,00059640120864139;0,828043770960738
97177;PAN VIENA DON FRANCISCO-            X6UN;837;0,000595348501613448;0,828639119462352
29051;SOPA KNORR CREMA VERDURA -218050-    XUN;835;0,000593925924548661;0,8292330453869
20275;jabon toc.lux sorprendeme -934227-x125gr;834;0,000593214636016267;0,829826260022917
3253;CEREAL GRANIX SKARCHITO VITAM.    X240GR;832;0,00059179205895148;0,830418052081868
5015;CACAO NESQUIK BOLSA -12179777-    X180GR;830;0,000590369481886693;0,831008421563755
95149;RAVIOLITOS LA TUCUMANITA BOLSA    X500GR;826;0,000587524327757118;0,831595945891512
17643;TOALLA LADYSOFT COMFORT C/ALAS-9675-X8UN;825;0,000586813039224725;0,832182758930737
29156;SOPA KNORR CASERA VERD/CARNE C/DED-  XUN;824;0,000586101750692331;0,832768860681429
11375;PURE TOMATE OTITO                 X520GR;822;0,000584679173627544;0,833353539855057
29067;SOPA KNORR CASERA POLLO C/MUN.-9524-XUN;819;0,000582545308030363;0,833936085163087
20531;JABON TOC.REXONA-30521-AQUA FRESH X125GR;818;0,000581834019497969;0,834517919182585
4288;CAFE LA VIRGINIA EQUILIBRADO-5322-X125GR;814;0,000578988865368395;0,835096908047953
29108;PURE PAPA KNORR           -13659- X125GR;806;0,000573298557109246;0,835670206605063
97266;PAN HAMBURGUESA ALBERTUS MERCOFRUT- X4UN;805;0,000572587268576852;0,836242793873639
3098;REBOZADOR MAMA COCINA FREIR-      X500GR;803;0,000571164691512065;0,836813958565152
13842;LIMP.LIQ.POETT BEBE      -2570-   X900CC;801;0,000569742114447278;0,837383700679599
1044;GALLETA LIA DESFILE  -6807-       X400GR;799;0,000568319537382491;0,837952020216981
17071;PAÐAL HUGGIES CLASSIC XXG -97443-   X8UN;794;0,000564763094720523;0,838516783311702
7605;JUGO GATORADE FRUTAS TROPIC.-1099-X473CC;793;0,000564051806188129;0,83908083511789
20535;JABON TOC.REXONA-30525-NAT/FRESH  X125GR;792;0,000563340517655736;0,839644175635546
20218;JABON TOC.PLUSBELLE ENERG.C/ACEITE-X140G;792;0,000563340517655736;0,840207516153201
93045;MORTADELA CAÐON PALADINI -20552-     XKG;791;0,000562899518765651;0,840770415671967
77022;JUGO YAP ANANA SOBRE -             X35GR;785;0,00055836149792898;0,841328777169896
86010;LEVADURA DUQUESA -                X500GR;783;0,000556938920864193;0,84188571609076
38048;aceituna verde vanoli d.pack      x150gr;783;0,000556938920864193;0,842442655011624
29008;SOPA KNORR CREMA ARVEJA C/JAMON-6450-XUN;778;0,000553382478202225;0,842996037489827
29158;SOPA KNORR CASERA GALL.C/CAR-217162- XUN;776;0,000551959901137438;0,843547997390964
13404;SUAVIZANTE BORITA PERF.VIOLETA    X900CC;774;0,000550537324072651;0,844098534715037
90588;YOGUR YOGURIS-908-FIRME FRUT.PACK4X125G;770;0,000547692169943076;0,84464622688498
90115;LECHE LA SERENISIMA C/CALC.ENT.SACH-X1LT;762;0,000542001861683927;0,845188228746664
50078;INSECTICIDA RAID MMM AER.-078-    X360CC;756;0,000537734130489566;0,845725962877153
7057;jugo tang limonada -920049-        x25gr;752;0,000534888976359991;0,846260851853513
90072;ACTIMEL-574-FRUTILLA PACK        6X100GR;751;0,000534177687827598;0,846795029541341
17230;TOALLA ALWAYS BASICA C/ALAS -       X8UN;742;0,000527776091036055;0,847322805632377
90378;FLAN MANFREY S/HUEVO -60009-      X120GR;742;0,000527776091036055;0,847850581723413
18222;LAMPARA OSRAM HALOGENA CLAS.A 53W   XUN;740;0,000526353513971268;0,848376935237384
6079;PICADILLO LA BLANCA DE CARNE PROMO-X90GR;729;0,000518529340114938;0,848895464577499
91049;QUESO TYBO LA UNION                  XKG;728;0,000518109679880826;0,84941357425738
90419;POSTRE DANONINO-094-MAXI-VAIN.    2X70GR;727;0,000517106763050151;0,84993068102043
97179;PAN HAMBURGUESA DON FRANCISCO -     X4UN;726;0,000516395474517758;0,850447076494948
18051;VELAS GOLONDRINA         -94339-   X64GR;723;0,000514261608920577;0,850961338103868
1331;GALLETA MAURI S/SAL               X400GR;722;0,000513550320388183;0,851474888424257
4083;YERBA LA HOJA                     X500GR;722;0,000513550320388183;0,851988438744645
17056;PAPEL HIG.HIGIENOL EXPORT 30M PLUS  X4UN;720;0,000512127743323396;0,852500566487968
90390;yogur yoguris-508-vain.fort.ent. x1000gr;718;0,000510705166258609;0,853011271654227
13479;SUAVIZANTE VIVERE DIA/DIA DP-4764-X900CC;717;0,000509993877726215;0,853521265531953
4154;TE LA VIRGINIA SAQ.PAPEL FILT.RAPI.X25UN;712;0,000506437435064247;0,854027702967017
13351;DETERGENTE ALA FRUTAS CIT.-236013-X750CC;712;0,000506437435064247;0,854534140402082
77584;jugo ades durazno  t.b.             x1lt;708;0,000503592280934673;0,855037732683016
90583;YOGUR YOGURIS-908-FIRME VAIN.PACK4X125G;706;0,000502169703869885;0,855539902386886
20991;JABON POLVO ALA MATIC PROMO.     1X400GR;703;0,000500035838272705;0,856039938225159
31136;DESOD.REXONA ODORONO-237143- POTE  X60GR;699;0,00049719068414313;0,856537128909302
13007;DETERGENTE MAGISTRAL LIMON        X300ML;698;0,000496479395610737;0,857033608304913
20344;JABON TOC.PLUSBELLE RELAJ.C/ACEITE-X140G;692;0,000492211664416375;0,857525819969329
41021;SHAMPOO PLUSBELLE CERAM.ACTIVAS     X1LT;690;0,000490789087351588;0,858016609056681
6048;VIANDADA LA BLANCA -17176-        X332GR;683;0,000485810067624833;0,858502419124305
20249;JABON TOC.PLUSBELLE EXFOL.C/ACEITE-X140G;681;0,000484387490560045;0,858986806614865
13670;DETERGENTE GIGANTE LIMON -1284-   X750ML;675;0,000480119759365684;0,859466926374231
7957;JUGO YUPI MIX FRUTAL SOBRE RINDE 2L-X20G;674;0,00047940847083329;0,859946334845064
18159;LAMPARA SOL DE NOCHE HALOG.53W       XUN;673;0,000478697182300896;0,860425032027365
20442;JABON PAN ALA (ESPUMA)           2X200GR;667;0,000474429451106535;0,860899461478472
1445;GALLETA GRANIX SIN SAL     -22322-X185GR;666;0,000473718162574141;0,861373179641046
20226;JABON PAN ARGENTINO VERDE         X200GR;664;0,000472295585509354;0,861845475226555
95120;RAVIOLES LA REYNA POLLO-VERDURA -  X96UN;663;0,00047158429697696;0,862317059523532
4274;YERBA AMANDA SAQUITOS S/SOBRE-     X25UN;663;0,00047158429697696;0,862788643820509
36007;QUESO RALLADO SANCOR REGGIAN.-1402-X40GR;660;0,00046945043137978;0,863258094251889
20253;JABON POLVO ZORRO REGULAR BIOCRIST-X800G;660;0,00046945043137978;0,863727544683269
7500;JUGO BAGGIO MANZANA ROJA T.B.-607-X200CC;659;0,000468739142847386;0,864196283826116
4628;TE VILLA RICA SAQUITO              X25UN;659;0,000468739142847386;0,864665022968963
9148;ARROZ 53 BLUE BONET PROMO -       X500GR;658;0,000468027854314992;0,865133050823278
77009;JUGO YAP LIMON SOBRE -             X35GR;643;0,000457358526329088;0,865590409349608
78063;JUGO BAGGIO JUNIOR NARANJA-       X125CC;643;0,000457358526329088;0,866047767875937
13512;DETERGENTE ROPA F.BORITA   -7001- X150CC;643;0,000457358526329088;0,866505126402266
93013;SALAME T/MILAN 66 AL VACIO -42-      XKG;642;0,000456504980090216;0,866961631382356
20137;JABON PAN MARIPOSA VERDE -        X250GR;641;0,000455935949264301;0,86741756733162
17477;PAÐAL BABYSAN PEQUEÐO-3380-        X12UN;639;0,000454513372199514;0,86787208070382
13119;LIMP.LIQ.POETT BAMBU  -2625-      X900CC;635;0,00045166821806994;0,86832374892189
7414;VINO SANTA ANA SELECCION TTO-50221-X700C;635;0,00045166821806994;0,86877541713996
7252;jugo tang nar/fru/kiwi -           x25gr;634;0,000450956929537546;0,869226374069497
21057;VAINILLIN VILLA RICA LIQUIDO-4902- X30CC;633;0,000450245641005152;0,869676619710502
91005;QUESO BARRA WINDY -                  XKG;633;0,000450103383298674;0,870126723093801
13145;LAVANDINA AYUDIN ULTRA -9996-       X1LT;632;0,000449534352472759;0,870576257446274
11117;ARVEJA LA COLINA                  X350GR;629;0,000447400486875578;0,871023657933149
37031;MAQ.AF.MINORA I I  FIJA-59792-      X5UN;624;0,00044384404421361;0,871467501977363
16021;GELATINA EXQUISITA FRUTILLA-40973- X70GR;624;0,00044384404421361;0,871911346021576
13325;LIMPIADOR CIF CREMA -201137-      X375GR;623;0,000443132755681216;0,872354478777258
90460;MARGARINA DANICA DORADA PAN-873-  X200GR;617;0,000438865024486855;0,872793343801745
3101;POLENTA JOSE LOPEZ                  X1KG;613;0,00043601987035728;0,873229363672102
92002;SALCHICHA VIENA VIENISSIMA-60884-   X6UN;610;0,000433886004760099;0,873663249676862
18289;LAMPARA OSRAM HALOGENA CLAS.A 70W    XUN;610;0,000433886004760099;0,874097135681622
20185;JABON POLVO ACE NAT.PROMO -       X400GR;608;0,000432463427695312;0,874529599109317
7588;JUGO INCA BC MELON SOBRE-          X30GR;605;0,000430329562098131;0,874959928671415
9758;FIDEO LUCCHETTI FETUCCINE-30901-  X500GR;601;0,000427484407968557;0,875387413079384
77614;jugo ades durazno -136013-        x200cc;599;0,00042606183090377;0,875813474910288
9137;FIDEO LA PROVIDENCIA SPAGUETTI -    X5KG;596;0,000423927965306589;0,876237402875594
20077;JABON TOC.PALMOLIVE NAT.YOG/FR.   X125GR;594;0,000422505388241802;0,876659908263836
20501;JABON TOC.LUX TONO LUMINOSO-934230-X125G;594;0,000422505388241802;0,877082413652078
7315;JUGO CLIGHT MANDARINA-763129-      X10GR;594;0,000422505388241802;0,87750491904032
6051;SARDINA ACEITE BAHIA -            X125GR;583;0,000414681214385472;0,877919600254705
7503;JUGO ADES FRUTA TROPICAL -136014- X200CC;578;0,000411124771723504;0,878330725026429
1035;GALLETA TERRABUSI VARIEDAD-       X400GR;575;0,000408990906126323;0,878739715932555
1068;GALLETA TRIO PEPAS       -0106-   X500GR;574;0,00040827961759393;0,879147995550149
21014;COMINO ALICANTE                    X25GR;573;0,000407568329061536;0,879555563879211
17409;PAÐUELO DESC.ELITE-CARILINA-5456- 6X10UN;565;0,000401878020802387;0,879957441900013
31894;CREMA DENTAL COLGATE ORIG.-140- X180GR;565;0,000401878020802387;0,880359319920816
17556;PAPEL HIG.ROLISU     30M        -61-X6UN;562;0,000399744155205206;0,880759064076021
20238;JABON TOC.SUAVE VARIEDAD MIX-     3X90GR;558;0,000396899001075632;0,881155963077096
20247;JABON TOC.PLUSBELLE EQUILIB.ACEITE-X140G;555;0,000394765135478451;0,881550728212575
17002;SERVILLETA SUSSEX ULT.(33X30)-5764-X70UN;554;0,000394053846946057;0,881944782059521
4172;YERBA TARAGUI SAQUITO     -100073- X50UN;552;0,00039263126988127;0,882337413329402
13045;LUSTRAMUEBLE BLEM AEROSOL  -160-  X360CC;552;0,00039263126988127;0,882730044599283
27053;SECADOR DE GOMA SACCHI (40 CM)      X1UN;551;0,000391919981348877;0,883121964580632
27255;FIBRA ESPONJA MORTIMER CUADR.-38119-X1UN;551;0,000391919981348877;0,883513884561981
13797;DETERGENTE BORA MAGIC PLUS LIMON- X600CC;551;0,000391919981348877;0,88390580454333
1305;GALLETA PINDY SALVADO -           X600GR;550;0,000391208692816483;0,884297013236147
7950;JUGO YUPI DURAZNO SOBRE RINDE 2L - X20GR;543;0,000386229673089728;0,884683242909236
11141;PURE TOMATE CANALE T/BRIK -       X520GR;540;0,000384095807492547;0,885067338716729
27275;REJILLA MEDIA NARANJA MULTIUSO       XUN;540;0,000384095807492547;0,885451434524221
97352;PREPIZZA ALBERTUS MERCOFRUT-        X3UN;540;0,000384095807492547;0,885835530331714
3054;AVENA QUAKER TRAD.CALCHIERRO PLUS-X400GR;539;0,000383384518960153;0,886218914850674
7603;JUGO GATORADE MANZANA    -1102-   X473CC;536;0,000381250653362973;0,886600165504037
27248;FIBRA ESPONJA MORTIMER LISITA-38154- XUN;536;0,000381250653362973;0,8869814161574
25025;MOSTAZA FANACOA DOY PACK  -85402- X250GR;534;0,000379828076298185;0,887361244233698
77145;jugo ades anana t.b.                x1lt;533;0,000379116787765792;0,887740361021464
17253;ROLLO COCINA SUSSEX ULT.60 PAÐ.-653-X3UN;533;0,000379116787765792;0,88811947780923
6036;SARDINA ACEITE CUMANA-31712-      X125GR;532;0,000378405499233398;0,888497883308463
95102;RAVIOLES VIA VESPUCCI POLLO -     X500GR;532;0,000378405499233398;0,888876288807697
9218;FIDEO MATARAZZO SPAGHETTI-40150-  X500GR;531;0,000377694210701005;0,889253983018398
1102;GALLETA LIA POLVORITA FRUTILL-2872-X150G;529;0,000376271633636217;0,889630254652034
17505;PAÐAL HUGGIES CLASSIC GDE-96595-    X9UN;528;0,000375560345103824;0,890005814997138
20097;JABON TOC.PALMOLIVE NAT.EX.HUM.   X125GR;528;0,000375560345103824;0,890381375342241
41162;SHAMPOO SEDAL SOS CERAMIDAS       X200ML;527;0,00037484905657143;0,890756224398813
90186;MARGARINA MARGADAN PAN -631-      X200GR;527;0,00037484905657143;0,891131073455384
7887;JUGO CLIGHT FRUTOS ROJOS           X10GR;526;0,000374137768039036;0,891505211223423
20497;JABON POLVO DRIVE BRIS.TARDE MATIC X400G;526;0,000374137768039036;0,891879348991462
90431;POSTRE MANFRESQUITO VAINILLA      X120GR;525;0,000373426479506643;0,892252775470969
9096;ARROZ MAGISTRAL LARGO FINO 00000- X500GR;523;0,000372003902441856;0,892624779373411
27190;FIBRA ESPONJA BROOMY CUADRICULADA    XUN;521;0,000370581325377068;0,892995360698788
28224;MERMELADA NOEL DURAZNO FCO.-5165- X454GR;520;0,000369870036844675;0,893365230735633
3138;BURGOL BEDOIAN FINO               X500GR;514;0,000365602305650313;0,893730833041283
20225;JABON POLVO ZORRO MATIC BIOCR.-   X400GR;512;0,000364179728585526;0,894095012769868
9652;ARROZ SUSARELLI DOBLE -93242-     X500GR;511;0,000363468440053132;0,894458481209922
1086;GALLETA BAGLEY SALVADO -9994-     X214GR;507;0,000360623285923558;0,894819104495845
18081;LAMPARA OSRAM DULUX VALUE 20W/865 -  XUN;507;0,000360623285923558;0,895179727781769
6046;ATUN ACEITE DESMEN.CUMANA-30616-  X170GR;504;0,000358489420326377;0,895538217202095
11175;PURE TOMATE MORA PROMOCION-      X520GR;503;0,000357778131793984;0,895895995333889
20068;JABON POLVO DRIVE PROMO-          X400GR;502;0,00035706684326159;0,896253062177151
21053;SAL MANTO BLANCO GRUESA           X500GR;502;0,00035706684326159;0,896610129020412
21055;PIMIENTA BLANCA  VILLA RICA MOLI. -X25GR;501;0,000356355554729196;0,896966484575141
11111;TOMATE PELADO CANALE PERITA-      X400GR;501;0,000356355554729196;0,897322840129871
41347;ACOND.PLUSBELLE CERAMIDAS C/AMINOB- X1LT;499;0,000354932977664409;0,897677773107535
29085;SOPA KNORR CASERA VEG.C/CAR.-197521- XUN;498;0,000354221689132016;0,898031994796667
13741;DETERGENTE GIGANTE CREM/GLIC-1285-X750ML;497;0,000353510400599622;0,898385505197267
20302;JABON TOC.LUX TENT.DE PERA-934229-X125GR;496;0,000352799112067228;0,898738304309334
27482;FIBRA ESPONJA DEA C/SALVAUÐAS -006- X1UN;495;0,000352087823534835;0,899090392132869
78099;JUGO BAGGIO JUNIOR MANZANA-       X125CC;495;0,000352087823534835;0,899442479956404
13423;SUAVIZANTE BORITA BRISA CAMPO     X900CC;495;0,000352087823534835;0,899794567779938
25202;MAYONESA HELLMANNS LIGHT D.P-8767-X237GR;493;0,000350665246470048;0,900145233026408
27301;TRAPO PISO RANCHERA GRIS COST.-410-  XUN;491;0,00034924266940526;0,900494475695814
25126;mostaza savora-207053-aniv.dp.    x500gr;490;0,000348531380872867;0,900843007076687
41087;SHAMPOO PLUSBELLE ALGAS MARINAS     X1LT;487;0,000346397515275686;0,901189404591962
13259;DETERGENTE ROPA F.BORITA D.PACK   X150ML;486;0,000345686226743292;0,901535090818706
7250;SIDRA DEL VALLE                   X710CC;485;0,000344974938210899;0,901880065756916
4004;YERBA LA TRANQUERA -590-          X500GR;483;0,000343552361146111;0,902223618118063
11209;PURE TOMATE CAMPAGNOLA C/AZUC.TB. X520GR;482;0,000342841072613718;0,902566459190676
90090;YOGUR YOGURIS FORT.BEB-PROMO-    X1000GR;481;0,000342129784081324;0,902908588974758
1812;GALLETA HOJALMAR TRIANGULITO RONDA X150G;481;0,000342129784081324;0,903250718758839
